business_id,name,city,state,review_count,stars
qRTbYc7ennnwfr992kfjdA,Caffino Ristorante,Toronto,ON,78,4.0
yCUM58iPU8-G6KbgmzuKjA,Binion's Deli,Las Vegas,NV,18,3.5
9B9rmmyvI7uWx9C_BFU59A,Smokeit BBQ & Catering,Las Vegas,NV,3,5.0
K5Ex8diP6rIh8P16D8KHVA,Sammy's Woodfired Pizza and Grill,Las Vegas,NV,97,4.0
Vj-0b1zQVwkecyfuhd0E0w,Sushime,Calgary,AB,4,3.5
GnOyx_42NpBALQxXmEMxuQ,Stir Fry 88,North Olmsted,OH,5,2.5
AS-WRS4sUuVuu6ErCIetXg,Parwan Kabob,Toronto,ON,6,4.0
K7wkgmHe4q5vvwVIIbcleQ,Pizza St-Viateur Monkland,Montr̩al,QC,8,3.5
-OhQws_Si3YOYDfm6DilxA,Cafe Aunja,Montr̩al,QC,65,4.0
8Ahmk-vBrOn47BRmjDGvMg,Kitchen On Sixth,Toronto,ON,28,4.5
XtE_J8DZXgjFbW1xVkqmUw,H2O Poke & Sushi Burrito,Las Vegas,NV,135,4.0
thR2m3O_PBCCbc5nZSF1Pg,Minder Binder,Tempe,AZ,53,3.5
ueN-Y7p_fiRDSXeD9be14A,Lotus Bar & Grill,Scottsdale,AZ,18,4.0
SySedNNHZmfLGwn1GuHghQ,Waterbean Coffee,Charlotte,NC,5,4.0
tBpUgbxm7nVgd3inU3dB0A,Boston Pizza,Calgary,AB,24,2.0
C3hovX-UcG8vfGN90eMnKw,Sol Caribe Puerto Rican Cuisine,Scottsdale,AZ,29,4.5
Q8b36PEPL61nxeQDcLBV7g,Scoops in Bloomfield,Pittsburgh,PA,47,4.0
HPgtk1ZiGJJp-xFSgCO5Jg,Souvlaki Kalamaki,Toronto,ON,10,4.0
t4qEsqfsL26p6s2Q42OydA,Rivas Nicaraguan Restaurant,Pittsburgh,PA,8,4.0
sWyGwwim1udhyZRCv3OyTw,Get Go Fuel Station,Broadview Heights,OH,8,3.5
uxaethoItXK-OrNed0EaEQ,MacaronZ,Brampton,ON,9,4.0
epoEBSCz3Mh4X-vVvcioNA,BiCE Ristorante,Scottsdale,AZ,24,3.0
S6185mqOFmxuPiezVnSJfQ,Inn Zone,Las Vegas,NV,5,3.0
wlm9HjyeW20anJ-kVEMY6g,Plato Pronto,Charlotte,NC,8,5.0
f9ERQpAPOAMv5Ay0kyD3Yw,Shanghai Grill,Peoria,AZ,79,3.5
C9dN7uMAMPAcKNEN8y3Yag,Jouney,Montr̩al,QC,9,4.0
dz3rsj4xhZc8OWTEgcmdhQ,Dim Sum China Express,Charlotte,NC,3,2.5
wyMu0pbOTpZZ297fwIrEEQ,Restaurant Fiesta Bar And Grill,Mesa,AZ,8,3.5
lG759ODx7tj6wbS7rYip1g,Galanga Thai Eatery,Las Vegas,NV,247,4.0
VCzxfiTZP66V71j4r1ZKxA,JB's Smokehouse Jerky,Las Vegas,NV,21,5.0
rv9T1qGHbh9eXqFpKEPy_A,Sesame Inn Carefree,Scottsdale,AZ,98,3.5
aaL1lgLyDwdP66TkS-XKHA,Empire Espresso,Toronto,ON,40,4.0
1xqzw3Npo6aCTrMObhpA3Q,Noodle Pop,Mississauga,ON,6,4.0
ax4ztJvW28xgGvI0OPqGcQ,New City Restaurant,Markham,ON,174,4.0
44zSIjPU09F2UBYUn_KZ3Q,Salazar Bros Mexican Food,Tempe,AZ,20,4.0
5KcrEqWVHrkBH9W8H6cC9w,Dutch Country Restaurant,Middlefield,OH,38,4.0
TwVFGd4kan9K6ptwGaZdOQ,Liang's Kitchen,Las Vegas,NV,43,3.5
UXXAzmuz2olKSpte9eF4Vw,Moncho's Bar & Grill,Cleveland,OH,41,4.0
K-tl3k56Px2G6KRsKNyUUA,Subway,Cleveland,OH,3,1.5
8Qg7lIWUJt8IW_ssml4bfA,Salad and Go,Phoenix,AZ,4,5.0
oVmk03sRsExksDLkhIezHw,Bobby D's Restaurant & Lounge,Phoenix,AZ,25,4.5
Mx6eSGS-1XNRgG9vAF6QcQ,Restaurant Le Jolifou,Montr̩al,QC,3,3.0
yStT0Yen34nU5T0XZpmfnA,The Breakwall Food & Spirits,Avon Lake,OH,31,4.0
txclxSoPwSoQpL1P-1bdaQ,Pho Mai Thy,Calgary,AB,19,3.5
roI_tVLjPh_HUDppr69PaA,Starbucks,Toronto,ON,7,4.0
fIMBFVFYfAo2g6022Q7pjQ,Arby's,Mentor,OH,4,5.0
VHbT6RRMXMgFOOC3p2UtSg,Bistro Etc,Montr̩al,QC,3,3.5
ogX4ONTyz-cMpeTi6hvLDA,Taco Bell,Cleveland,OH,3,1.0
ssl5CKazf0FQdY4Wo_lhow,Mye 2 Japanese Restaurant,Oakville,ON,39,3.5
mseBBgYcqyv6T1sfrXI-XQ,Tavern 51,Pittsburgh,PA,34,4.5
NRAmrbIGgXgH5uYv8GGJ5A,Mayworth's Public House,Cramerton,NC,96,4.5
EIMcfTgbWcbkIGajmPg_pw,Swiss Chalet Rotisserie & Grill,Mississauga,ON,17,2.5
ozAb1TjLJqRH_3pb8TaPTw,Red Robin Gourmet Burgers,Madison,WI,63,3.5
2yi6QBxLDgfqrg1Jr4Syzw,Aishwarya Garden,Brampton,ON,3,5.0
xBuFkgsu2i9b8L6G0NqymA,Lulu's Bakery,Las Vegas,NV,5,4.5
IF9C_h3NONhXZ7bbyhtnxA,Osi's Kitchen,Las Vegas,NV,123,4.5
74wRr6PP6lbaL1YzUcYGAA,Golden Palace Buffet,Pittsburgh,PA,41,3.5
mb39JqP2SWe3icnFm1wNow,Banh Xeo Minh,Montr̩al,QC,13,4.5
3c6U5CdxsN_6Gpc6dqTylg,Chicken Connection,Las Vegas,NV,23,3.0
3FnTXbcCXeZsbiXBW5OCYA,La Catrina,Brampton,ON,86,4.0
WOz66UuVsfc2K9GxzfDnGg,America's Taco Shop,Phoenix,AZ,430,3.5
9a9xBjlW2RxKxD9RMgmcuQ,McDonald's,Las Vegas,NV,61,2.5
hHe1mFDxxrtejXHfiysJJg,The Melting Pot-Las Vegas,Las Vegas,NV,337,4.0
4QTwtaua8tjc-PuneLXJzw,Kabul Kabab House,Toronto,ON,4,4.0
YKy08OxfF3I4x5WQy7lwZg,Subway,Phoenix,AZ,8,2.0
5PcW2QipC23t_g71rdCCcw,Fok Yuan Seafood Restaurant,Scarborough,ON,10,3.5
JPOsmsL_MNPYQsJaz2wq3A,McDonald's,Toronto,ON,22,3.0
ytrjNSTjtkBopBLtHDSnlQ,Wingstop,Phoenix,AZ,17,3.5
6JXq8dbJl5h_8fynhjrbTQ,Element Lounge and Restaurant,Toronto,ON,3,2.5
FJY3WbrP1UFPJaG_87kNdA,Hank Daddy's Barbecue,Vaughan,ON,92,4.0
HxfnMzcHXqAcrjA7VGCruQ,Restaurant Pasta Bar,Montr̩al,QC,5,4.5
T311gNM0HGVindTO9Wpb-g,Sushi & Thai Cuisine,Toronto,ON,37,3.0
Occo0_pOXAUG-eL6gazeGQ,Applebee's Grill + Bar,Cleveland,OH,24,2.0
_cRDDAasE-4584eXN_5Ecw,Taco Bell,Phoenix,AZ,4,2.0
RWtPw0dnDEXZFKIzqoCbnQ,Pizza Hut,Las Vegas,NV,37,2.0
BgYWn8hyPSpLhaS160FELA,New England Seafood,Charlotte,NC,12,3.5
FZXdI7r9PJVWjzS0S64kog,Sushi Wow,North Las Vegas,NV,212,4.0
4K1_LooJ7smBLJcKaGMjUg,Hestia,Montr̩al,QC,6,4.5
o79zzz-thwHyY-31ryZEaQ,Sabuddy Israeli,Scottsdale,AZ,16,4.0
T_YWS3Rp7-iu69VS5jcQPg,Sea Salt Sushi & Oyster,Las Vegas,NV,220,4.0
2Y7voMZLcJ4YYC8_UjEuPg,KFC,Las Vegas,NV,38,1.5
U1g7IHZcnRmOc2m3mvWNig,Zoes Kitchen,Phoenix,AZ,202,3.5
gSEfef7CBFHBe3R7J37_3w,Pizza Hut,Etobicoke,ON,6,2.5
1AxEmgv8Dsr3iU9Aa40jPw,"Nabers Music, Bar & Eats",Chandler,AZ,76,4.0
GqSA5t_OD1uxDZMwVLpoXA,Marben,Toronto,ON,258,3.5
C_Zj7H7bUJ5kGCwFmEwW6w,B Won,Champaign,IL,90,3.5
-c_MUp1XdJnC8LofTEPLTA,Red Brick Pizza,Mesa,AZ,7,3.5
gXzQb8auHnhNxJ9EF2F-tA,Domino's Pizza,Pittsburgh,PA,24,2.0
kyp6dmpiexaEhTBg7YpsSQ,Angela's Family Restaurant,Cleveland,OH,15,4.0
PC_bg7yJTuRQbR5K8W5S5Q,Original #1 Brothers Pizza,Peoria,AZ,71,4.5
9z_w0YrwHP-_HjtVxQQd4w,Nosso Talho,Toronto,ON,17,4.0
rGwnzfCUp23Q5lTkxqZqTg,Dos Amigos Fresh Mex-Grill,Glendale,AZ,13,3.0
TggkxsvAxWs5HOfW1N9osw,The Grille,Mesa,AZ,31,3.5
gd-fV04gMKMz724XM32xQA,Bandit Brewery,Toronto,ON,82,3.5
ndjEQtZJhI5oRXvyJ88__w,Docktails,Scottsdale,AZ,21,4.0
o2UpKOPWQIOdvHGfQy2gyA,Subway,Mesa,AZ,3,2.5
yS6KN5nD4O-wDHxIhvMNdw,Burger King,Las Vegas,NV,27,1.5
FTA3Qoa7C4aTx_KE75nJ4Q,Fox News Sky Box,Phoenix,AZ,34,2.5
t7tYRRfp7gz-nwX-gXic4w,Chuck E. Cheese's,North Olmsted,OH,10,4.0
dC2Uku3Q41gSTjc2WnZZAA,Domino's Pizza,Phoenix,AZ,6,1.5
rL-hprXkcvfYSL9kWBFglQ,Austin's Restaurant & Bar,Goodyear,AZ,49,3.5
afpXsZF7aYEOYAZpVbOvsQ,Chicha Restaurant,Montr̩al,QC,23,3.5
_leN3DDSaykQobM8FP9iaA,Pizza Hut,Mississauga,ON,8,2.5
63kxNq4fgwvuJnjIeayE8w,A Plus Buffet Sushi Bar,Calgary,AB,40,3.0
zc1sur_MxkKkD6P8gYXQbg,Kay's Kafe,Phoenix,AZ,115,4.5
aXnWWp6Reaep4-0iKWlYHQ,TKRE - The Kathi Roll Express,Toronto,ON,113,3.5
WQtrjP4QE5ZTsDEd__bssg,Palma Pasta Corporation,Mississauga,ON,8,4.0
e-finkL51hroOJ0GZ8jcXA,China One West,Madison,WI,11,2.5
zkRQtr6CdepkYLpjoFNykA,Belle Southern Kitchen+Bar,Calgary,AB,32,4.0
Y9Eb2pmn6OydhIbF41mGTw,Chuck's Roadhouse,Ajax,ON,14,4.0
rHaRt3J8R7fGfHTP5Kw6lg,Tov-Li,North York,ON,37,3.5
Wt3cjmErqMHtxuHV_6PzOA,Craft City,Charlotte,NC,11,4.0
NHcviPeLWp2QsnFzA73erw,Subway,Macedonia,OH,4,4.5
txe_xGJMV9D1Sbqni6t7TQ,Hibachi One,South Euclid,OH,22,4.5
s0xIhDo3twv1EO9n2-k41Q,Taco Bell,Mint Hill,NC,12,1.5
jKxES7iLV63H_PfyGVGIDw,Lai Lai Wok,Champaign,IL,106,4.0
MT-uG_MfMSJK5U7s_rL5Vw,Let's Be Frank,Toronto,ON,54,4.5
2OFWvbHVwvnva7GxP4wHQg,Pam's Caribbean Kitchen,Toronto,ON,34,4.0
zUSmxRfIcuTGSR630qv9zQ,House of Pepper,Mississauga,ON,12,3.0
ALU2waeVNN_X70sIhqOTig,Helena's Chinese Restaurant & Tavern,Toronto,ON,3,3.5
E9Gnux898nomZK0fYErQVw,Everyday Cafe,Pittsburgh,PA,18,4.5
6E7heoeb5zO4iwKmqScVZw,Kam Ho,Montr̩al,QC,4,3.0
xONNOYgT5BBJj_EVJBMghQ,China Garden,Irwin,PA,21,4.5
EBiSHO2yblFQQ6EPbkZaQg,Ishi 3 Japanese Restaurant,Harrisburg,NC,7,3.5
4nLqlBBt6jcvphkIQxz0gQ,Romano's Macaroni Grill,Goodyear,AZ,154,2.5
iiVeHbqOWMuKeUQz7ks71A,Golden China Chinese Cuisine,Las Vegas,NV,145,3.0
d6OH_fW7xD0uYMn9U0OSSg,McDuffy's-Peoria,Peoria,AZ,16,3.5
WtO8eoYmrc2_8kuXanug2Q,Uno Pizzeria & Grill,Homestead,PA,71,3.0
5spYyJ6_evLXf3NBSxd9WQ,Troy Mediterranean Grill,Charlotte,NC,30,3.5
xsl-d_opm3AU5H2Z-im33g,College Falafel,Toronto,ON,86,4.0
zZFf54UIKSTyAcszJ0Avhw,Monona Garden Family Restaurant,Monona,WI,35,4.0
OCusT983CS9195nTh8FPCQ,Menas Grill,Matthews,NC,5,4.5
Jqd8QeYoBxJvYxhG0Lekyg,Texas Roadhouse,Willoughby,OH,79,3.5
lObg37f1Gv00pR-dBdSLPw,Jet's Pizza,Cuyahoga Falls,OH,11,3.0
aJduIcgXHKRiAd2PDmM__Q,Moxie's Grill & Bar,Mississauga,ON,95,3.0
aZvpusVrq7hn0PhhaPyhAg,SARA,Toronto,ON,7,4.5
fiG6ltwNYf8k-mGurUybbg,Dj's Bagel Cafe,Fountain Hills,AZ,145,4.0
CCUdztad73BWsGMetfbnRw,Cheetah Wireless Technologies,Las Vegas,NV,3,1.0
MOEcuFtyIsoLgSCUOOzTcA,Restaurant TGV,Montr̩al,QC,5,3.0
dUIRKtd5IRZoTgYzpVp70g,Burger Passion,Phoenix,AZ,8,4.0
U1RvFnS-j6ItZ8VJGyncog,Far Niente,Toronto,ON,52,3.0
Xq9SvfRq_PBr8ma6vwh_Mw,Pizza Pizza,Toronto,ON,5,3.0
J2GTY3N_nH7d4L7ngCWKsw,Espadon Plateau,Montr̩al,QC,14,4.5
X6l32xIcHxLWZbEAZEcEng,Scotian Style,Calgary,AB,10,4.0
YZoCp2VEeQBHVivrC5G0CA,Pt's Place,Las Vegas,NV,18,3.5
Fgt70HjHhw5IVYNYulsAng,Crepe it Up,Toronto,ON,6,2.5
41b2SLmjLcxTGLVRxASiDA,Country Club,Las Vegas,NV,269,4.0
u_8cVZyxh0J468zEZUjNDQ,Pin-Up Pizza,Las Vegas,NV,642,3.5
RTKVzDedmoWN8YjTcMBoNg,BurgerIM,Las Vegas,NV,36,4.0
YS4QL8lI2jraKhThwxiwkQ,Jim's Open Kitchen Too,Streetsboro,OH,67,4.5
rk1qMV30IgioAzoLL8_kKw,Donna's Bakery Cafe,Phoenix,AZ,18,3.0
CpC1vapLlvPSCPCE_wtVgA,Pho Que Huong,Cleveland,OH,3,4.5
LRLc0c1pQwa9VSG7EpZRtg,Empress Court,Chagrin Falls,OH,25,3.5
OPb0zqBiK4IwCb1dY0bbsw,Romeo's Pizza,Twinsburg,OH,19,3.5
fYuLNG55bRRHyJ7QIMM49Q,Little Caesars Pizza,Charlotte,NC,4,2.5
OtVNeY6IfUh3CIOCzmfg3A,Greasewood Flat,Scottsdale,AZ,121,4.0
tM_A6uLiKvUCKSdSZxYLYw,Pizza Gigi,Toronto,ON,66,3.5
lpxg6oUkHabQSt0fsjc4Bw,Popeyes Louisiana Kitchen,Whitchurch-Stouffville,ON,4,3.0
ZirBQMRrUeLd_wX_LaEHOw,Murphy's Kitchen & Tap,charlotte,NC,118,4.5
H6cWqEXchVUEJHbi_EHUUg,Copetin,Toronto,ON,29,4.0
dLTuw5TjLmsbDWG2FuK44g,Domino's,Charlotte,NC,3,2.5
L7rjzj2g2EEbHfee9V-X2Q,Samurai Sam's,Phoenix,AZ,39,4.0
8TvTnnDdKuxv_trNU_ygLA,Cantine Bayeur,Napierville,QC,4,3.5
XgsGLjUpVhfTqvkapVxYHw,Pizza Hut,Charlotte,NC,18,1.0
la4mM0mSexjkOLe1goXJPg,Hotopia Sichuan Cuisine,Toronto,ON,17,3.0
sWzzhyVrxwvwyoxzFH0mSQ,Saddlecreek Coffee,Cave Creek,AZ,151,4.5
swKL5YLL50NEOSWp3XxYZQ,Jonathan's Restaurant,Matthews,NC,31,3.0
9Auncrq-xGueTzgkGO1AkA,E Pan Chinese Cuisine,Toronto,ON,13,3.0
zxg3vChBI__R6q7ACtyokw,American Asphalt Sealcoating,Willoughby,OH,4,1.0
5lnEMwsZELXxBklRlDd-9g,Mr Souvlaki,Toronto,ON,5,3.0
RQDY2f8Bn4RL2TOUzPYYMg,Compare Foods Supermarket,Charlotte,NC,21,3.5
JJGr_k3F26K1ShNLdxfYRQ,Hansa Import Haus,Cleveland,OH,4,5.0
AzzjP1I5lNvRoovh6IK9kw,Restaurant Le Gout De La Thailande,Montr̩al,QC,4,3.0
55D6thr9kwf-1wWQroLBKQ,Alberto's Pizza,Toronto,ON,3,3.5
kuvihcFik55BYDVgJ6hAEA,Chez le Portugais,Montr̩al,QC,11,2.5
xI7GN5nujGjlYF9lAMtC1A,Tilted Kilt Pub & Eatery,Pittsburgh,PA,126,2.0
gJ7WFBtT3uSkI5eP9NlKrQ,Cleopatra Bistro Pizza,Phoenix,AZ,13,3.5
sGl_RLXLtSPx5kzMUFz11Q,Alimentari Italian Grocery,Toronto,ON,5,5.0
MlRbpYTrE7V1nKhT7eGUjg,Upper Crust Bar & Social Club,Davidson,NC,19,3.5
CvP516pjOdcJJkaMjl8rPw,China Kitchen II,Cleveland,OH,9,3.5
yVdY0hheTMN74MI53uf9cw,Mad City Chefs,Oregon,WI,3,5.0
OaS6LSD58o-9zK2Zo_uA8A,Kebeh Kebab,Montr̩al,QC,3,4.5
75azemjvdMXjzzWp-fZDTA,"Liam's Fish, Wings & Things",Pittsburgh,PA,19,3.0
TTnUoYDCQoTfldLs3AuTDg,Chipotle Mexican Grill,Pittsburgh,PA,14,3.0
sC2R8zbTG7UpFN6EyStUWg,Subway,Monroeville,PA,4,2.0
AtMx_q5Uok82I5HtQNDd0Q,Suds & Subs,Mc Kees Rocks,PA,7,3.0
El83MSV3YHDtcSeIJqPOhg,The Chicken Shack,Boulder City,NV,267,4.5
zNtjI0pgzQAAZX6vTaCSsA,Thai Tai Sub,Calgary,AB,35,4.0
e6D1JhseaWPDL9GVlZm6BQ,Red Chili Sichaun Restaurant,Mississauga,ON,6,3.0
2aPbaa0FFbN9AdPtxHqbVg,Tables Board Game Spot,Las Vegas,NV,12,5.0
kgIxUvze5xWQafLunbiyDA,Victor Rose,Pointe-Claire,QC,8,4.0
A8yIKHSI5LFYZ6_H8dZBcg,Chefydrew's International Cuisine,Toronto,ON,7,4.0
AMi8t3CbWMxWHmMwvd26SA,Red Robin Gourmet Burgers and Brews,Surprise,AZ,4,2.5
eww795QKQPU4aJk8SsHE5g,Bistro 82,Broadview Heights,OH,11,4.0
y_JUlNQB45XhhJj1jAn4ag,Haggen Food & Pharmacy,Las Vegas,NV,20,1.5
1_vpfu3RxcnX5z54vmnOMg,Hamburger Haven,Phoenix,AZ,6,3.0
-QC71Wuh0TyJI0RAZ3d0Iw,Chipotle Mexican Grill,Gastonia,NC,25,3.0
VqLbHAeddYcnj99OD_z2zA,Chefbar,Calgary,AB,8,3.5
ZCFNYj3bHbTc0jvSHZFPZA,Kienna Cafe,Calgary,AB,7,3.5
781gG_SYrls_VcmYDsjTEg,Mr. Greek Mediterranean Grill,Richmond Hill,ON,4,2.5
aKMpYHAW_949EKIa8Xu6nw,Culture,Pittsburgh,PA,11,3.5
Bkf6d4VZdRXkSUjjMViBvQ,Tony's Pizza,Boulder City,NV,87,3.5
MJIZthCsaL5COrwepEYCdA,Paradise Bakery,Mesa,AZ,3,4.5
H6JDm2bkdGmWVEm5K9N2pw,Hohomi Rice and Noodle House,Markham,ON,17,3.0
ijRCz1YX5Ws2UW_2G0Bz7w,Applebee's Grill + Bar,Pittsburgh,PA,26,3.0
BQjereFoM6AXFR66Ydgp7Q,Mom's Place,Calgary,AB,6,4.0
JxxuQ4K8LKtQwWZ3pXgbJw,Bakhtar Kabab,Mississauga,ON,14,4.5
82YJYBTOx1z_tSRlOBL6eA,Arizona Home Care,Tempe,AZ,10,2.5
qQvHYQ1uocuEnFcUdhxV_g,The Pub Chip Shop,Pittsburgh,PA,232,4.5
UBQRhqRMW4Sk7kSZvZ1iAQ,Essence Bakery Caf̩,Tempe,AZ,442,4.0
Lm-3-VnMbCYjB8d1hRIM8w,Advantage Hobby,Champaign,IL,6,1.5
HKrZe0-QGGp3oOYX8cnMSg,Apollo Globe,Montr̩al,QC,7,2.5
vNFA7L90qUlzfyKW-NEwZw,Temperature Techs,Tempe,AZ,7,1.5
lCd20nDS9rFHW_2KViqWUA,El Chullo Peruvian Restaurant & Bar,Phoenix,AZ,306,4.5
iClqsxNArejGm3DUgg0j_w,Continental Restaurant,Montr̩al,QC,4,4.5
vTlIUtYXdPxCk6UB746w8w,Utopia Dream Cafe,Markham,ON,69,2.5
wWcrmpuGp4mNaVBdaCa8bw,Il Caffe Di Caffe Mauro,Calgary,AB,10,4.5
YKH9O0AOVFXVSusodoBUkw,Spicy Grille,Dollard-des-Ormeaux,QC,3,3.5
Q-cV5tDErkUbUefrzDa7Aw,Asian Fresh,Las Vegas,NV,14,3.5
AnuTO0OzHLLQlFNWSm-1gg,Noah Kosher Sushi,Toronto,ON,3,5.0
m8c3E9yrv-XHGDXdHLDz-w,Great Harvest Bread Company,Mentor,OH,10,5.0
s913G_9CYXcP5Fzu7kZZsw,La Cage,Montr̩al,QC,23,3.0
afXMX5llxcMFzbaPaBBm6A,D'Imperio's Restaurant,Pittsburgh,PA,12,3.5
CVt6kBVBABSq-NA_FZfrVw,Shawarma Vegas,Las Vegas,NV,131,4.0
Ks9nrEuLdjmrLH9uXz_G8A,Chipotle Mexican Grill,Mesa,AZ,56,3.5
UsKsWxuXwvGyZJE7UNRgpg,Mr Hero,Elyria,OH,3,3.5
KrG_CXYZDqYirhA6QbQN8Q,Subway,Peoria,AZ,10,3.0
VbxdWrQ7WHSN7S0RUL7Pqg,Byrd's Pub and Grill,Fitchburg,WI,6,3.5
h8XdexOcJlfLOwXIDtyalg,Cafe Rio,Tempe,AZ,64,3.0
TwZL8gjnAJ3DXXnyu-McHw,Fellinis Pizzeria,Jefferson Hills,PA,10,3.5
NEoCDeIo1EqSlHkQa-JYEg,Bis,Montr̩al,QC,49,4.0
1iS-pzwKiNF21UWHl9Rl5g,Macchiatos Coffee & Wine Bar,DeForest,WI,11,4.5
ZwuHsufvw1x5rd2c-qyw2w,Pirata,Pittsburgh,PA,214,4.0
ELOGqkFd6SCm-dSRca8Nsg,Freshii,Montr̩al,QC,15,3.0
wYHSMUo2u125Pdv1h7F9VA,Nespresso Toronto Boutique,Toronto,ON,13,3.0
qCq3JGKYMFq4dqFjtuF7DQ,Pizza Burgh,Pittsburgh,PA,7,3.0
hD4nmY8c9FRsBNzN1QjObQ,Mamma's Boy Cafe,Las Vegas,NV,11,3.5
ubEa6XiMt6gOJ9xsUkbpEw,L'Etoile,Madison,WI,246,4.5
jK9J9HimEchVs0-dC-G-fg,Sweet Tomatoes,Peoria,AZ,136,3.5
XRrcBOUE0DFmuHZgwkvjgQ,@ Dawn,Charlotte,NC,69,4.0
cNz2tTTAPmdeAq6HnGeo8w,Roland's Seafood Grill,Pittsburgh,PA,348,3.0
t3uYS5ClpvjS-7ItPEflUQ,Birdy's Restaurant,Pittsburgh,PA,3,4.5
dj0Pl9-Z6iDweaSOfJC3vQ,American Burger Co.,Charlotte,NC,75,3.0
Pwjo1kXWk4dyldClSNfyag,Hungary Thai Bar & Eatery Restaurant,Toronto,ON,85,3.0
XH2FCZmsisDc8-oPw_ygHg,Denny's,Toronto,ON,104,3.0
Jyub3kujlSOTgxwr9wEKFQ,YOBO,Las Vegas,NV,126,4.0
A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle,Las Vegas,NV,136,4.0
tVTglE8UrFrV0ARL7RpaBg,Ogenti,Aurora,ON,3,4.5
zKqHsb2Im6LwxBxTzoggTQ,Babylon Qithara,Calgary,AB,13,3.0
MMuvBnvAqL2y0dlGiTneVQ,Starbucks,Toronto,ON,3,3.5
caKRXynM5bY922pGtQhvfQ,Narong's Thai Kitchen,Las Vegas,NV,157,4.5
Si9KkvAA0uae6qrpofXHCg,Subway,Glendale,AZ,12,2.0
Hiqb7coNwQgEoAR9bn5XMg,China House,Grafton,OH,3,4.5
te4HgRSFN-l_lQWWYquNnQ,Subway,Calgary,AB,3,3.5
gwM0ykDKKpKgKzwtU5djqg,Wendy's,Phoenix,AZ,24,2.0
Jzvtz6ovMQ_CVEJpIuGwFQ,Carl's Jr.,North Las Vegas,NV,12,3.0
weXoqWqLgzMOf5Yz-qiujw,Bellacino's Pizza & Grinders,Harrisburg,NC,6,3.0
KTgbFortwSnFSsQDhoXpTA,Del Taco,Las Vegas,NV,7,3.5
vSVDFUm5D-Xab3bAfeN2Xw,Amaya the Indian Room,East York,ON,51,3.5
URmpCBod57A07npzwCp4bA,Subway,Pittsburgh,PA,3,3.0
lsopUiYOltljpfYcPq9Sbg,Eggs 4 Life,Markham,ON,31,3.5
rMgD4N9Nd-KOTwCX1TJwVQ,Macaron Cafe,Glendale,AZ,37,4.5
bnBRkDzjfGqDJHfM3osA7A,Parkway House Family Restaurant,Concord,NC,19,2.5
cGtl3aOeXXSZ4xhWiDlV4A,Walnut Grill-Wexford,Wexford,PA,110,3.5
FudpYlLuoqeetWX6UCt3PQ,Curry in the Box,Fitchburg,WI,85,3.5
haMEAD0sGUUwfWpzSimC2w,303 Fusion Kitchen,Calgary,AB,10,4.0
slMjKmGTnufGx6ZWR6Mg3A,Carson Street Deli & Craft Beer Bar,Pittsburgh,PA,121,4.5
cny7n93eJH7MskcnT8nabw,Salsa's,Charlotte,NC,11,3.5
d1zVNv9jW86J0csrknpqcw,Parma Italian Roots,Scottsdale,AZ,44,4.0
3Wk0eWZKyw7oSFwIUhAf2g,A&W,Markham,ON,8,3.0
W-ULhCNr4YPMTKtxP2AVDg,Pio Peruvian Rotisserie Chicken,Calgary,AB,50,4.5
8fFTJBh0RB2EKG53ibiBKw,Zenaida's Cafe,Las Vegas,NV,374,5.0
UlxeOC0pwDYhF4DJoDM_ZA,Newtown,Montr̩al,QC,50,2.5
X-Hxv9miUzpFKcOaUVbRCw,Subway,Las Vegas,NV,4,2.0
QY1c64999GIxuXtzdFMbqQ,Mr. Chicken,Cleveland,OH,10,4.0
eKJvJs8jxVycATMqrCtx6A,Market Street Pizza,Fort Mill,SC,5,2.5
AbwzmG9dzgHAsEAVL6mWtA,Little Caesars Pizza,Glendale,AZ,4,3.0
jCR-xC4NqoEajjmstqX8sA,Twin Creeks,Las Vegas,NV,311,4.0
eMCxf71sTckRZw4GVGwtrw,Pizza Hut,Phoenix,AZ,13,2.0
hvS-3lxc8qwyOUpGBm5sAg,Belleria Pizza & Italian Restaurant,Kent,OH,39,3.5
MSrcYJoM9cNLS9-wfTZX3w,Highland Corner Grill,Madison,WI,7,3.5
qbIiJ7JU1AH3RYMm0Okmkw,Donna Lynn's Pizza,Murrysville,PA,8,2.0
kiWCygxZWFvmviiouHSaWg,Havana Carolina Bakery,Kannapolis,NC,12,4.5
d3FWuqernrvETWjkMaEs4g,Rosetta,Montr̩al,QC,16,4.0
O589S0opFB9oK8VcL5tRcA,Treasures Gentlemen's Club & Steakhouse,Las Vegas,NV,185,3.0
32u4chtkG4fIa52396iOhw,Papa John's Pizza,Las Vegas,NV,37,2.0
kG4dBv7FYM7y5msCKb-wcg,Bouncy World,Henderson,NV,243,4.0
RJx_V39W3KGO1ORr99NCBw,Mr Roc's Crawfish,Toronto,ON,12,2.0
mGbcBNERCYYCqOsr_RPb8g,Golden Goblet,Monroeville,PA,13,3.0
PXShA3JZMXr2mEH3on5clw,Egg Works,Las Vegas,NV,1748,4.5
5ZPdD1EZWtUB_EFnIhZnPg,Old Whedon Grille,Hudson,OH,7,2.0
